given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
neglect,gos-sip-y,gos-sipy,1,3,2
bed,gos-sip-y,gos-sipy,1,3,2
punchy,gos-sip-y,gos-sipy,1,3,2
awful,gos-sip-y,gos-sipy,1,3,2
stoned,gos-sip-y,gos-sipy,1,3,2
friction,gos-sip-y,gos-sipy,1,3,2
remunerate,gos-sip-y,gos-sipy,1,3,2
fawn,gos-sip-y,gos-sipy,1,3,2
superconductor,gos-sip-y,gos-sipy,1,3,2
predicament,gos-sip-y,gos-sipy,1,3,2
settee,gos-sip-y,gos-sipy,1,3,2
cursive,gos-sip-y,gos-sipy,1,3,2
plop,gos-sip-y,gos-sipy,1,3,2
effervescence,gos-sip-y,gos-sipy,1,3,2
waxen,gos-sip-y,gos-sipy,1,3,2
succession,gos-sip-y,gos-sipy,1,3,2
deviate,gos-sip-y,gos-sipy,1,3,2
doorman,gos-sip-y,gos-sipy,1,3,2
scuff,gos-sip-y,gos-sipy,1,3,2
bacterial,gos-sip-y,gos-sipy,1,3,2
fornication,gos-sip-y,gos-sipy,1,3,2
ashtray,gos-sip-y,gos-sipy,1,3,2
viscous,gos-sip-y,gos-sipy,1,3,2
virtually,gos-sip-y,gos-sipy,1,3,2
cough,gos-sip-y,gos-sipy,1,3,2
indefinable,gos-sip-y,gos-sipy,1,3,2
readable,gos-sip-y,gos-sipy,1,3,2
kangaroo,gos-sip-y,gos-sipy,1,3,2
hi,gos-sip-y,gos-sipy,1,3,2
slippery,gos-sip-y,gos-sipy,1,3,2
mitigating,gos-sip-y,gos-sipy,1,3,2
coma,gos-sip-y,gos-sipy,1,3,2
lifeguard,gos-sip-y,gos-sipy,1,3,2
proportionate,gos-sip-y,gos-sipy,1,3,2
negative,gos-sip-y,gos-sipy,1,3,2
discrepancy,gos-sip-y,gos-sipy,1,3,2
positivism,gos-sip-y,gos-sipy,1,3,2
alphabetical,gos-sip-y,gos-sipy,1,3,2
phosphor,gos-sip-y,gos-sipy,1,3,2
attraction,gos-sip-y,gos-sipy,1,3,2
teddy,gos-sip-y,gos-sipy,1,3,2
permanently,gos-sip-y,gos-sipy,1,3,2
cheque,gos-sip-y,gos-sipy,1,3,2
undistorted,gos-sip-y,gos-sipy,1,3,2
change,gos-sip-y,gos-sipy,1,3,2
testament,gos-sip-y,gos-sipy,1,3,2
optical,gos-sip-y,gos-sipy,1,3,2
truthful,gos-sip-y,gos-sipy,1,3,2
iconoclastic,gos-sip-y,gos-sipy,1,3,2
deathless,gos-sip-y,gos-sipy,1,3,2
meddling,gos-sip-y,gos-sipy,1,3,2
unsubstantial,gos-sip-y,gos-sipy,1,3,2
untainted,gos-sip-y,gos-sipy,1,3,2
actively,gos-sip-y,gos-sipy,1,3,2
terribly,gos-sip-y,gos-sipy,1,3,2
city,gos-sip-y,gos-sipy,1,3,2
foolish,gos-sip-y,gos-sipy,1,3,2
hatred,gos-sip-y,gos-sipy,1,3,2
precocious,gos-sip-y,gos-sipy,1,3,2
pamper,gos-sip-y,gos-sipy,1,3,2
ideological,gos-sip-y,gos-sipy,1,3,2
poignancy,gos-sip-y,gos-sipy,1,3,2
pharaoh,gos-sip-y,gos-sipy,1,3,2
under,gos-sip-y,gos-sipy,1,3,2
residuary,gos-sip-y,gos-sipy,1,3,2
respect,gos-sip-y,gos-sipy,1,3,2
examination,gos-sip-y,gos-sipy,1,3,2
trend,gos-sip-y,gos-sipy,1,3,2
overcook,gos-sip-y,gos-sipy,1,3,2
thee,gos-sip-y,gos-sipy,1,3,2
stylistics,gos-sip-y,gos-sipy,1,3,2
isolating,gos-sip-y,gos-sipy,1,3,2
ovum,gos-sip-y,gos-sipy,1,3,2
infuriate,gos-sip-y,gos-sipy,1,3,2
fictive,gos-sip-y,gos-sipy,1,3,2
shading,gos-sip-y,gos-sipy,1,3,2
ruffian,gos-sip-y,gos-sipy,1,3,2
inlay,gos-sip-y,gos-sipy,1,3,2
selfish,gos-sip-y,gos-sipy,1,3,2
drool,gos-sip-y,gos-sipy,1,3,2
sweatshirt,gos-sip-y,gos-sipy,1,3,2
junior,gos-sip-y,gos-sipy,1,3,2
superficially,gos-sip-y,gos-sipy,1,3,2
enthralling,gos-sip-y,gos-sipy,1,3,2
gardener,gos-sip-y,gos-sipy,1,3,2
byline,gos-sip-y,gos-sipy,1,3,2
illusionist,gos-sip-y,gos-sipy,1,3,2
catwalk,gos-sip-y,gos-sipy,1,3,2
interrogatory,gos-sip-y,gos-sipy,1,3,2
hump,gos-sip-y,gos-sipy,1,3,2
mutability,gos-sip-y,gos-sipy,1,3,2
slant,gos-sip-y,gos-sipy,1,3,2
decisively,gos-sip-y,gos-sipy,1,3,2
technical,gos-sip-y,gos-sipy,1,3,2
mediocre,gos-sip-y,gos-sipy,1,3,2
unaesthetic,gos-sip-y,gos-sipy,1,3,2
devious,gos-sip-y,gos-sipy,1,3,2
periodically,gos-sip-y,gos-sipy,1,3,2
renewable,gos-sip-y,gos-sipy,1,3,2
wetsuit,gos-sip-y,gos-sipy,1,3,2
bean,gos-sip-y,gos-sipy,1,3,2
rangy,gos-sip-y,gos-sipy,1,3,2
doubtlessly,gos-sip-y,gos-sipy,1,3,2
supernova,gos-sip-y,gos-sipy,1,3,2
dressed,gos-sip-y,gos-sipy,1,3,2
incorporate,gos-sip-y,gos-sipy,1,3,2
wholesale,gos-sip-y,gos-sipy,1,3,2
wailing,gos-sip-y,gos-sipy,1,3,2
conical,gos-sip-y,gos-sipy,1,3,2
grandson,gos-sip-y,gos-sipy,1,3,2
tangent,gos-sip-y,gos-sipy,1,3,2
unstamped,gos-sip-y,gos-sipy,1,3,2
patroness,gos-sip-y,gos-sipy,1,3,2
sacerdotal,gos-sip-y,gos-sipy,1,3,2
respire,gos-sip-y,gos-sipy,1,3,2
poser,gos-sip-y,gos-sipy,1,3,2
loophole,gos-sip-y,gos-sipy,1,3,2
brushy,gos-sip-y,gos-sipy,1,3,2
respectfully,gos-sip-y,gos-sipy,1,3,2
rover,gos-sip-y,gos-sipy,1,3,2
backpedal,gos-sip-y,gos-sipy,1,3,2
apposition,gos-sip-y,gos-sipy,1,3,2
campus,gos-sip-y,gos-sipy,1,3,2
neutrality,gos-sip-y,gos-sipy,1,3,2
persist,gos-sip-y,gos-sipy,1,3,2
extradite,gos-sip-y,gos-sipy,1,3,2
changer,gos-sip-y,gos-sipy,1,3,2
backside,gos-sip-y,gos-sipy,1,3,2
warlock,gos-sip-y,gos-sipy,1,3,2
hero,gos-sip-y,gos-sipy,1,3,2
rogue,gos-sip-y,gos-sipy,1,3,2
sienna,gos-sip-y,gos-sipy,1,3,2
unreasonable,gos-sip-y,gos-sipy,1,3,2
mariner,gos-sip-y,gos-sipy,1,3,2
statuette,gos-sip-y,gos-sipy,1,3,2
heighten,gos-sip-y,gos-sipy,1,3,2
reprehensible,gos-sip-y,gos-sipy,1,3,2
vane,gos-sip-y,gos-sipy,1,3,2
conscription,gos-sip-y,gos-sipy,1,3,2
sedimentary,gos-sip-y,gos-sipy,1,3,2
gonad,gos-sip-y,gos-sipy,1,3,2
hood,gos-sip-y,gos-sipy,1,3,2
midriff,gos-sip-y,gos-sipy,1,3,2
germanium,gos-sip-y,gos-sipy,1,3,2
soldierly,gos-sip-y,gos-sipy,1,3,2
rightness,gos-sip-y,gos-sipy,1,3,2
feebleminded,gos-sip-y,gos-sipy,1,3,2
floral,gos-sip-y,gos-sipy,1,3,2
juice,gos-sip-y,gos-sipy,1,3,2
muddling,gos-sip-y,gos-sipy,1,3,2
blank,gos-sip-y,gos-sipy,1,3,2
magnify,gos-sip-y,gos-sipy,1,3,2
paranoid,gos-sip-y,gos-sipy,1,3,2
hypersensitive,gos-sip-y,gos-sipy,1,3,2
pseudonym,gos-sip-y,gos-sipy,1,3,2
supplier,gos-sip-y,gos-sipy,1,3,2
hind,gos-sip-y,gos-sipy,1,3,2
lighten,gos-sip-y,gos-sipy,1,3,2
riches,gos-sip-y,gos-sipy,1,3,2
unheard,gos-sip-y,gos-sipy,1,3,2
semiconductor,gos-sip-y,gos-sipy,1,3,2
haddock,gos-sip-y,gos-sipy,1,3,2
crack,gos-sip-y,gos-sipy,1,3,2
flirt,gos-sip-y,gos-sipy,1,3,2
minority,gos-sip-y,gos-sipy,1,3,2
spinal,gos-sip-y,gos-sipy,1,3,2
syllabub,gos-sip-y,gos-sipy,1,3,2
headroom,gos-sip-y,gos-sipy,1,3,2
retype,gos-sip-y,gos-sipy,1,3,2
doornail,gos-sip-y,gos-sipy,1,3,2
cheery,gos-sip-y,gos-sipy,1,3,2
bosun,gos-sip-y,gos-sipy,1,3,2
doorpost,gos-sip-y,gos-sipy,1,3,2
tortuous,gos-sip-y,gos-sipy,1,3,2
prelate,gos-sip-y,gos-sipy,1,3,2
dribble,gos-sip-y,gos-sipy,1,3,2
smudge,gos-sip-y,gos-sipy,1,3,2
yogi,gos-sip-y,gos-sipy,1,3,2
hideously,gos-sip-y,gos-sipy,1,3,2
spyglass,gos-sip-y,gos-sipy,1,3,2
misinform,gos-sip-y,gos-sipy,1,3,2
disincentive,gos-sip-y,gos-sipy,1,3,2
shaven,gos-sip-y,gos-sipy,1,3,2
overactive,gos-sip-y,gos-sipy,1,3,2
defection,gos-sip-y,gos-sipy,1,3,2
ulcerate,gos-sip-y,gos-sipy,1,3,2
oneness,gos-sip-y,gos-sipy,1,3,2
neurophysiology,gos-sip-y,gos-sipy,1,3,2
detriment,gos-sip-y,gos-sipy,1,3,2
stride,gos-sip-y,gos-sipy,1,3,2
scarab,gos-sip-y,gos-sipy,1,3,2
ripper,gos-sip-y,gos-sipy,1,3,2
token,gos-sip-y,gos-sipy,1,3,2
polytheism,gos-sip-y,gos-sipy,1,3,2
fickle,gos-sip-y,gos-sipy,1,3,2
hopper,gos-sip-y,gos-sipy,1,3,2
referential,gos-sip-y,gos-sipy,1,3,2
unworldly,gos-sip-y,gos-sipy,1,3,2
otter,gos-sip-y,gos-sipy,1,3,2
disproportionately,gos-sip-y,gos-sipy,1,3,2
ultimately,gos-sip-y,gos-sipy,1,3,2
ditty,gos-sip-y,gos-sipy,1,3,2
obfuscation,gos-sip-y,gos-sipy,1,3,2
detached,gos-sip-y,gos-sipy,1,3,2
reverently,gos-sip-y,gos-sipy,1,3,2
humiliating,gos-sip-y,gos-sipy,1,3,2
steppe,gos-sip-y,gos-sipy,1,3,2
extremely,gos-sip-y,gos-sipy,1,3,2
eunuch,gos-sip-y,gos-sipy,1,3,2
tired,gos-sip-y,gos-sipy,1,3,2
printable,gos-sip-y,gos-sipy,1,3,2
electro,gos-sip-y,gos-sipy,1,3,2
sampan,gos-sip-y,gos-sipy,1,3,2
sac,gos-sip-y,gos-sipy,1,3,2
inadequately,gos-sip-y,gos-sipy,1,3,2
ephor,gos-sip-y,gos-sipy,1,3,2
modicum,gos-sip-y,gos-sipy,1,3,2
cocaine,gos-sip-y,gos-sipy,1,3,2
me,gos-sip-y,gos-sipy,1,3,2
bur,gos-sip-y,gos-sipy,1,3,2
multifunctional,gos-sip-y,gos-sipy,1,3,2
deductive,gos-sip-y,gos-sipy,1,3,2
supplementary,gos-sip-y,gos-sipy,1,3,2
yew,gos-sip-y,gos-sipy,1,3,2
magnanimous,gos-sip-y,gos-sipy,1,3,2
unclench,gos-sip-y,gos-sipy,1,3,2
tug,gos-sip-y,gos-sipy,1,3,2
overdramatic,gos-sip-y,gos-sipy,1,3,2
roo,gos-sip-y,gos-sipy,1,3,2
admire,gos-sip-y,gos-sipy,1,3,2
sneer,gos-sip-y,gos-sipy,1,3,2
hesitation,gos-sip-y,gos-sipy,1,3,2
caned,gos-sip-y,gos-sipy,1,3,2
marque,gos-sip-y,gos-sipy,1,3,2
provided,gos-sip-y,gos-sipy,1,3,2
ointment,gos-sip-y,gos-sipy,1,3,2
bob,gos-sip-y,gos-sipy,1,3,2
unaffected,gos-sip-y,gos-sipy,1,3,2
loot,gos-sip-y,gos-sipy,1,3,2
detectably,gos-sip-y,gos-sipy,1,3,2
hyperbolic,gos-sip-y,gos-sipy,1,3,2
survivability,gos-sip-y,gos-sipy,1,3,2
ramify,gos-sip-y,gos-sipy,1,3,2
detect,gos-sip-y,gos-sipy,1,3,2
romance,gos-sip-y,gos-sipy,1,3,2
preferment,gos-sip-y,gos-sipy,1,3,2
wary,gos-sip-y,gos-sipy,1,3,2
engine,gos-sip-y,gos-sipy,1,3,2
team,gos-sip-y,gos-sipy,1,3,2
sheeting,gos-sip-y,gos-sipy,1,3,2
repentance,gos-sip-y,gos-sipy,1,3,2
entrant,gos-sip-y,gos-sipy,1,3,2
seminar,gos-sip-y,gos-sipy,1,3,2
decline,gos-sip-y,gos-sipy,1,3,2
elastin,gos-sip-y,gos-sipy,1,3,2
reinstall,gos-sip-y,gos-sipy,1,3,2
byword,gos-sip-y,gos-sipy,1,3,2
managing,gos-sip-y,gos-sipy,1,3,2
proper,gos-sip-y,gos-sipy,1,3,2
practical,gos-sip-y,gos-sipy,1,3,2
docile,gos-sip-y,gos-sipy,1,3,2
palette,gos-sip-y,gos-sipy,1,3,2
reflexively,gos-sip-y,gos-sipy,1,3,2
defenestrate,gos-sip-y,gos-sipy,1,3,2
detestation,gos-sip-y,gos-sipy,1,3,2
short,gos-sip-y,gos-sipy,1,3,2
diplomatic,gos-sip-y,gos-sipy,1,3,2
meaningfully,gos-sip-y,gos-sipy,1,3,2
flipper,gos-sip-y,gos-sipy,1,3,2
professed,gos-sip-y,gos-sipy,1,3,2
gnat,gos-sip-y,gos-sipy,1,3,2
greensward,gos-sip-y,gos-sipy,1,3,2
outcall,gos-sip-y,gos-sipy,1,3,2
benzene,gos-sip-y,gos-sipy,1,3,2
levitation,gos-sip-y,gos-sipy,1,3,2
kilo,gos-sip-y,gos-sipy,1,3,2
streaking,gos-sip-y,gos-sipy,1,3,2
microbial,gos-sip-y,gos-sipy,1,3,2
enriched,gos-sip-y,gos-sipy,1,3,2
erroneous,gos-sip-y,gos-sipy,1,3,2
stinker,gos-sip-y,gos-sipy,1,3,2
sprinter,gos-sip-y,gos-sipy,1,3,2
proletariat,gos-sip-y,gos-sipy,1,3,2
minimally,gos-sip-y,gos-sipy,1,3,2
smugly,gos-sip-y,gos-sipy,1,3,2
indecorous,gos-sip-y,gos-sipy,1,3,2
bogey,gos-sip-y,gos-sipy,1,3,2
disjointed,gos-sip-y,gos-sipy,1,3,2
kiddie,gos-sip-y,gos-sipy,1,3,2
banal,gos-sip-y,gos-sipy,1,3,2
parasol,gos-sip-y,gos-sipy,1,3,2
unconsidered,gos-sip-y,gos-sipy,1,3,2
repair,gos-sip-y,gos-sipy,1,3,2
drudgery,gos-sip-y,gos-sipy,1,3,2
interlude,gos-sip-y,gos-sipy,1,3,2
havoc,gos-sip-y,gos-sipy,1,3,2
radish,gos-sip-y,gos-sipy,1,3,2
skittle,gos-sip-y,gos-sipy,1,3,2
bantamweight,gos-sip-y,gos-sipy,1,3,2
earlobe,gos-sip-y,gos-sipy,1,3,2
dynasty,gos-sip-y,gos-sipy,1,3,2
nickel,gos-sip-y,gos-sipy,1,3,2
phantom,gos-sip-y,gos-sipy,1,3,2
doorknob,gos-sip-y,gos-sipy,1,3,2
paramedic,gos-sip-y,gos-sipy,1,3,2
via,gos-sip-y,gos-sipy,1,3,2
preposterous,gos-sip-y,gos-sipy,1,3,2
reverie,gos-sip-y,gos-sipy,1,3,2
deduction,gos-sip-y,gos-sipy,1,3,2
enthusiastically,gos-sip-y,gos-sipy,1,3,2
tidy,gos-sip-y,gos-sipy,1,3,2
mailman,gos-sip-y,gos-sipy,1,3,2
heterosexuality,gos-sip-y,gos-sipy,1,3,2
epithet,gos-sip-y,gos-sipy,1,3,2
factual,gos-sip-y,gos-sipy,1,3,2
intruder,gos-sip-y,gos-sipy,1,3,2
leisurewear,gos-sip-y,gos-sipy,1,3,2
demean,gos-sip-y,gos-sipy,1,3,2
barrow,gos-sip-y,gos-sipy,1,3,2
approving,gos-sip-y,gos-sipy,1,3,2
illiberal,gos-sip-y,gos-sipy,1,3,2
gesticulate,gos-sip-y,gos-sipy,1,3,2
ugly,gos-sip-y,gos-sipy,1,3,2
starlet,gos-sip-y,gos-sipy,1,3,2
unite,gos-sip-y,gos-sipy,1,3,2
slider,gos-sip-y,gos-sipy,1,3,2
monition,gos-sip-y,gos-sipy,1,3,2
spotlight,gos-sip-y,gos-sipy,1,3,2
squint,gos-sip-y,gos-sipy,1,3,2
unbar,gos-sip-y,gos-sipy,1,3,2
effective,gos-sip-y,gos-sipy,1,3,2
gawky,gos-sip-y,gos-sipy,1,3,2
land,gos-sip-y,gos-sipy,1,3,2
unseasonable,gos-sip-y,gos-sipy,1,3,2
steerage,gos-sip-y,gos-sipy,1,3,2
forgettable,gos-sip-y,gos-sipy,1,3,2
uninvolved,gos-sip-y,gos-sipy,1,3,2
archery,gos-sip-y,gos-sipy,1,3,2
actually,gos-sip-y,gos-sipy,1,3,2
clasp,gos-sip-y,gos-sipy,1,3,2
tend,gos-sip-y,gos-sipy,1,3,2
supervision,gos-sip-y,gos-sipy,1,3,2
exhibitor,gos-sip-y,gos-sipy,1,3,2
unmoved,gos-sip-y,gos-sipy,1,3,2
truss,gos-sip-y,gos-sipy,1,3,2
chives,gos-sip-y,gos-sipy,1,3,2
woodpecker,gos-sip-y,gos-sipy,1,3,2
electrolysis,gos-sip-y,gos-sipy,1,3,2
weakling,gos-sip-y,gos-sipy,1,3,2
unremarked,gos-sip-y,gos-sipy,1,3,2
patination,gos-sip-y,gos-sipy,1,3,2
siege,gos-sip-y,gos-sipy,1,3,2
spotted,gos-sip-y,gos-sipy,1,3,2
undecidable,gos-sip-y,gos-sipy,1,3,2
tutu,gos-sip-y,gos-sipy,1,3,2
phony,gos-sip-y,gos-sipy,1,3,2
haunch,gos-sip-y,gos-sipy,1,3,2
functionalism,gos-sip-y,gos-sipy,1,3,2
demerit,gos-sip-y,gos-sipy,1,3,2
winged,gos-sip-y,gos-sipy,1,3,2
pennant,gos-sip-y,gos-sipy,1,3,2
mess,gos-sip-y,gos-sipy,1,3,2
heightened,gos-sip-y,gos-sipy,1,3,2
duct,gos-sip-y,gos-sipy,1,3,2
putty,gos-sip-y,gos-sipy,1,3,2
remind,gos-sip-y,gos-sipy,1,3,2
mufti,gos-sip-y,gos-sipy,1,3,2
humane,gos-sip-y,gos-sipy,1,3,2
lacteal,gos-sip-y,gos-sipy,1,3,2
duration,gos-sip-y,gos-sipy,1,3,2
zinc,gos-sip-y,gos-sipy,1,3,2
pathogen,gos-sip-y,gos-sipy,1,3,2
diode,gos-sip-y,gos-sipy,1,3,2
aplomb,gos-sip-y,gos-sipy,1,3,2
cosmology,gos-sip-y,gos-sipy,1,3,2
betrothal,gos-sip-y,gos-sipy,1,3,2
tractor,gos-sip-y,gos-sipy,1,3,2
talk,gos-sip-y,gos-sipy,1,3,2
disinfectant,gos-sip-y,gos-sipy,1,3,2
baptism,gos-sip-y,gos-sipy,1,3,2
rash,gos-sip-y,gos-sipy,1,3,2
stare,gos-sip-y,gos-sipy,1,3,2
barefoot,gos-sip-y,gos-sipy,1,3,2
apostolate,gos-sip-y,gos-sipy,1,3,2
detour,gos-sip-y,gos-sipy,1,3,2
jimmy,gos-sip-y,gos-sipy,1,3,2
mythic,gos-sip-y,gos-sipy,1,3,2
noise,gos-sip-y,gos-sipy,1,3,2
gooseberry,gos-sip-y,gos-sipy,1,3,2
yawl,gos-sip-y,gos-sipy,1,3,2
peatland,gos-sip-y,gos-sipy,1,3,2
local,gos-sip-y,gos-sipy,1,3,2
reminisce,gos-sip-y,gos-sipy,1,3,2
yellow,gos-sip-y,gos-sipy,1,3,2
seagull,gos-sip-y,gos-sipy,1,3,2
penal,gos-sip-y,gos-sipy,1,3,2
secondhand,gos-sip-y,gos-sipy,1,3,2
genie,gos-sip-y,gos-sipy,1,3,2
rap,gos-sip-y,gos-sipy,1,3,2
superior,gos-sip-y,gos-sipy,1,3,2
neutron,gos-sip-y,gos-sipy,1,3,2
gradation,gos-sip-y,gos-sipy,1,3,2
expound,gos-sip-y,gos-sipy,1,3,2
heroic,gos-sip-y,gos-sipy,1,3,2
limekiln,gos-sip-y,gos-sipy,1,3,2
mini,gos-sip-y,gos-sipy,1,3,2
put,gos-sip-y,gos-sipy,1,3,2
ballyhoo,gos-sip-y,gos-sipy,1,3,2
lambasting,gos-sip-y,gos-sipy,1,3,2
disarmament,gos-sip-y,gos-sipy,1,3,2
composer,gos-sip-y,gos-sipy,1,3,2
infuriating,gos-sip-y,gos-sipy,1,3,2
consanguineous,gos-sip-y,gos-sipy,1,3,2
dame,gos-sip-y,gos-sipy,1,3,2
discouraged,gos-sip-y,gos-sipy,1,3,2
mishandle,gos-sip-y,gos-sipy,1,3,2
legerdemain,gos-sip-y,gos-sipy,1,3,2
tenfold,gos-sip-y,gos-sipy,1,3,2
whole,gos-sip-y,gos-sipy,1,3,2
pusher,gos-sip-y,gos-sipy,1,3,2
shortening,gos-sip-y,gos-sipy,1,3,2
forestall,gos-sip-y,gos-sipy,1,3,2
futuristic,gos-sip-y,gos-sipy,1,3,2
chirpy,gos-sip-y,gos-sipy,1,3,2
hawser,gos-sip-y,gos-sipy,1,3,2
dangerous,gos-sip-y,gos-sipy,1,3,2
mercantile,gos-sip-y,gos-sipy,1,3,2
sandpaper,gos-sip-y,gos-sipy,1,3,2
love,gos-sip-y,gos-sipy,1,3,2
desolate,gos-sip-y,gos-sipy,1,3,2
squelch,gos-sip-y,gos-sipy,1,3,2
heretofore,gos-sip-y,gos-sipy,1,3,2
burly,gos-sip-y,gos-sipy,1,3,2
latch,gos-sip-y,gos-sipy,1,3,2
limpet,gos-sip-y,gos-sipy,1,3,2
estrangement,gos-sip-y,gos-sipy,1,3,2
international,gos-sip-y,gos-sipy,1,3,2
awfulness,gos-sip-y,gos-sipy,1,3,2
enforce,gos-sip-y,gos-sipy,1,3,2
overflow,gos-sip-y,gos-sipy,1,3,2
rand,gos-sip-y,gos-sipy,1,3,2
radium,gos-sip-y,gos-sipy,1,3,2
astronaut,gos-sip-y,gos-sipy,1,3,2
arrester,gos-sip-y,gos-sipy,1,3,2
equipment,gos-sip-y,gos-sipy,1,3,2
sensuality,gos-sip-y,gos-sipy,1,3,2
sew,gos-sip-y,gos-sipy,1,3,2
cuirass,gos-sip-y,gos-sipy,1,3,2
embellish,gos-sip-y,gos-sipy,1,3,2
frequented,gos-sip-y,gos-sipy,1,3,2
revelatory,gos-sip-y,gos-sipy,1,3,2
slave,gos-sip-y,gos-sipy,1,3,2
legation,gos-sip-y,gos-sipy,1,3,2
failing,gos-sip-y,gos-sipy,1,3,2
tornado,gos-sip-y,gos-sipy,1,3,2
arrant,gos-sip-y,gos-sipy,1,3,2
consternation,gos-sip-y,gos-sipy,1,3,2
matador,gos-sip-y,gos-sipy,1,3,2
witty,gos-sip-y,gos-sipy,1,3,2
irrevocable,gos-sip-y,gos-sipy,1,3,2
lazuli,gos-sip-y,gos-sipy,1,3,2
slur,gos-sip-y,gos-sipy,1,3,2
purple,gos-sip-y,gos-sipy,1,3,2
ranch,gos-sip-y,gos-sipy,1,3,2
respite,gos-sip-y,gos-sipy,1,3,2
brazen,gos-sip-y,gos-sipy,1,3,2
graveside,gos-sip-y,gos-sipy,1,3,2
something,gos-sip-y,gos-sipy,1,3,2
macaroni,gos-sip-y,gos-sipy,1,3,2
seclusion,gos-sip-y,gos-sipy,1,3,2
frosty,gos-sip-y,gos-sipy,1,3,2
ethylene,gos-sip-y,gos-sipy,1,3,2
habitually,gos-sip-y,gos-sipy,1,3,2
delivery,gos-sip-y,gos-sipy,1,3,2
rajah,gos-sip-y,gos-sipy,1,3,2
mishear,gos-sip-y,gos-sipy,1,3,2
blackened,gos-sip-y,gos-sipy,1,3,2
outperform,gos-sip-y,gos-sipy,1,3,2
biomorph,gos-sip-y,gos-sipy,1,3,2
seventy,gos-sip-y,gos-sipy,1,3,2
culinary,gos-sip-y,gos-sipy,1,3,2
hooker,gos-sip-y,gos-sipy,1,3,2
corse,gos-sip-y,gos-sipy,1,3,2
warden,gos-sip-y,gos-sipy,1,3,2
shilling,gos-sip-y,gos-sipy,1,3,2
enthusiasm,gos-sip-y,gos-sipy,1,3,2
vigilance,gos-sip-y,gos-sipy,1,3,2
industrialism,gos-sip-y,gos-sipy,1,3,2
saw,gos-sip-y,gos-sipy,1,3,2
nominee,gos-sip-y,gos-sipy,1,3,2
geometric,gos-sip-y,gos-sipy,1,3,2
unintentionally,gos-sip-y,gos-sipy,1,3,2
slipper,gos-sip-y,gos-sipy,1,3,2
wide,gos-sip-y,gos-sipy,1,3,2
concertina,gos-sip-y,gos-sipy,1,3,2
diagram,gos-sip-y,gos-sipy,1,3,2
conformation,gos-sip-y,gos-sipy,1,3,2
clobber,gos-sip-y,gos-sipy,1,3,2
specification,gos-sip-y,gos-sipy,1,3,2
compost,gos-sip-y,gos-sipy,1,3,2
colleague,gos-sip-y,gos-sipy,1,3,2
impressively,gos-sip-y,gos-sipy,1,3,2
overwhelming,gos-sip-y,gos-sipy,1,3,2
poison,gos-sip-y,gos-sipy,1,3,2
tarantula,gos-sip-y,gos-sipy,1,3,2
sacral,gos-sip-y,gos-sipy,1,3,2
occur,gos-sip-y,gos-sipy,1,3,2
surfer,gos-sip-y,gos-sipy,1,3,2
intellectualism,gos-sip-y,gos-sipy,1,3,2
fleece,gos-sip-y,gos-sipy,1,3,2
commendably,gos-sip-y,gos-sipy,1,3,2
deviance,gos-sip-y,gos-sipy,1,3,2
hardware,gos-sip-y,gos-sipy,1,3,2
objection,gos-sip-y,gos-sipy,1,3,2
disagree,gos-sip-y,gos-sipy,1,3,2
relativistic,gos-sip-y,gos-sipy,1,3,2
prognostication,gos-sip-y,gos-sipy,1,3,2
rapt,gos-sip-y,gos-sipy,1,3,2
busking,gos-sip-y,gos-sipy,1,3,2
sparkler,gos-sip-y,gos-sipy,1,3,2
deaf,gos-sip-y,gos-sipy,1,3,2
shoebox,gos-sip-y,gos-sipy,1,3,2
newly,gos-sip-y,gos-sipy,1,3,2
semiconducting,gos-sip-y,gos-sipy,1,3,2
personable,gos-sip-y,gos-sipy,1,3,2
myxomatosis,gos-sip-y,gos-sipy,1,3,2
velum,gos-sip-y,gos-sipy,1,3,2
infelicity,gos-sip-y,gos-sipy,1,3,2
bloodlust,gos-sip-y,gos-sipy,1,3,2
skydiver,gos-sip-y,gos-sipy,1,3,2
sneering,gos-sip-y,gos-sipy,1,3,2
writ,gos-sip-y,gos-sipy,1,3,2
pigsty,gos-sip-y,gos-sipy,1,3,2
haggis,gos-sip-y,gos-sipy,1,3,2
thriller,gos-sip-y,gos-sipy,1,3,2
shortcut,gos-sip-y,gos-sipy,1,3,2
squeeze,gos-sip-y,gos-sipy,1,3,2
dapper,gos-sip-y,gos-sipy,1,3,2
lithograph,gos-sip-y,gos-sipy,1,3,2
apnea,gos-sip-y,gos-sipy,1,3,2
homunculus,gos-sip-y,gos-sipy,1,3,2
dormant,gos-sip-y,gos-sipy,1,3,2
auditive,gos-sip-y,gos-sipy,1,3,2
grade,gos-sip-y,gos-sipy,1,3,2
marinate,gos-sip-y,gos-sipy,1,3,2
dilemma,gos-sip-y,gos-sipy,1,3,2
winsome,gos-sip-y,gos-sipy,1,3,2
scantily,gos-sip-y,gos-sipy,1,3,2
stingy,gos-sip-y,gos-sipy,1,3,2
concurrently,gos-sip-y,gos-sipy,1,3,2
puerile,gos-sip-y,gos-sipy,1,3,2
enharmonic,gos-sip-y,gos-sipy,1,3,2
handler,gos-sip-y,gos-sipy,1,3,2
extraneous,gos-sip-y,gos-sipy,1,3,2
atrium,gos-sip-y,gos-sipy,1,3,2
